10010|8936000751012|332744|SDN TH.TRUNG ICHIBAN 350ML|10.00|0|17000.00|17000.00|1.00|CHAI
10010|21386237|138623|S.T.TRUNG LOTHAMILK K.DUONG1760ML|10.00|0|68100.00|68100.00|1.00|CHAI
10010|8935007101103|138623|S.T.TRUNG LOTHAMILK K.DUONG1760ML|10.00|0|68100.00|68100.00|1.00|CHAI
10010|8935007111034|138623|S.T.TRUNG LOTHAMILK K.DUONG1760ML|10.00|0|68100.00|68100.00|1.00|CHAI
10010|21851292|185129|SUA TTRUNG LOTHAMILK K.DUONG490ML|10.00|0|21200.00|21200.00|1.00|CHAI
10010|8935007101134|185129|SUA TTRUNG LOTHAMILK K.DUONG490ML|10.00|0|21200.00|21200.00|1.00|CHAI
10010|8935007111065|185129|SUA TTRUNG LOTHAMILK K.DUONG490ML|10.00|0|21200.00|21200.00|1.00|CHAI
10010|21999741|199974|SUA T.TRUNGLOTHAMILK K.DUONG880ML|10.00|0|36800.00|36800.00|1.00|CHAI
10010|8935007101097|199974|SUA T.TRUNGLOTHAMILK K.DUONG880ML|10.00|0|36800.00|36800.00|1.00|CHAI
10010|8935007111027|199974|SUA T.TRUNGLOTHAMILK K.DUONG880ML|10.00|0|36800.00|36800.00|1.00|CHAI
10010|22147233|214723|S.THANH TRUNG K.DUONG DLM950ML|10.00|0|44600.00|44600.00|1.00|HOP
10010|8938503131018|214723|S.THANH TRUNG K.DUONG DLM950ML|10.00|0|44600.00|44600.00|1.00|HOP
10010|8938503131810|214723|S.THANH TRUNG K.DUONG DLM950ML|10.00|0|44600.00|44600.00|1.00|HOP
10010|22147301|214730|SUA THANH TRUNG K.DUONG DLM 180ML|10.00|0|11500.00|11500.00|1.00|HOP
10010|8938503131032|214730|SUA THANH TRUNG K.DUONG DLM 180ML|10.00|0|11500.00|11500.00|1.00|HOP
10010|8938503131780|214730|SUA THANH TRUNG K.DUONG DLM 180ML|10.00|0|11500.00|11500.00|1.00|HOP
10010|22147288|214728|S.THANH TRUNG K.DUONG DLM450ML|10.00|0|24500.00|24500.00|1.00|HOP
10010|8938503131025|214728|S.THANH TRUNG K.DUONG DLM450ML|10.00|0|24500.00|24500.00|1.00|HOP
10010|8938503131742|214728|S.THANH TRUNG K.DUONG DLM450ML|10.00|0|24500.00|24500.00|1.00|HOP
10010|22170972|217097|SUA TH.TRUNG NG.CHAT TH 950ML|10.00|0|38500.00|38500.00|1.00|HOP
10010|8935217403028|217097|SUA TH.TRUNG NG.CHAT TH 950ML|10.00|0|38500.00|38500.00|1.00|HOP
10010|8935217404025|217097|SUA TH.TRUNG NG.CHAT TH 950ML|10.00|0|38500.00|38500.00|1.00|HOP
10010|22588470|258847|SUA TH.TRUNG NG.CHAT TH 450ML|10.00|0|21500.00|21500.00|1.00|HOP
10010|8935217403073|258847|SUA TH.TRUNG NG.CHAT TH 450ML|10.00|0|21500.00|21500.00|1.00|HOP
10010|8935217404070|258847|SUA TH.TRUNG NG.CHAT TH 450ML|10.00|0|21500.00|21500.00|1.00|HOP
10010|23046245|304624|SUA T.T LOTHAMILK C.DUONG H 200ML|10.00|0|12800.00|12800.00|1.00|HOP
10010|8935007107044|304624|SUA T.T LOTHAMILK C.DUONG H 200ML|10.00|0|12800.00|12800.00|1.00|HOP
10010|23046405|304640|SUA T.T LOTHAMILK K.DUONG H 200ML|10.00|0|12800.00|12800.00|1.00|HOP
10010|8935007101042|304640|SUA T.T LOTHAMILK K.DUONG H 200ML|10.00|0|12800.00|12800.00|1.00|HOP
10010|23222823|322282|S.T.TRUNG LOTHAMILK DUONG900ML|10.00|P|38800.00|33000.00|1.00|HOP
10010|8935007107051|322282|S.T.TRUNG LOTHAMILK DUONG900ML|10.00|P|38800.00|33000.00|1.00|HOP
10010|21479786|147978|PATE GAN LG 200G|10.00|0|36500.00|36500.00|1.00|CAI
10010|8935019520015|147978|PATE GAN LG 200G|10.00|0|36500.00|36500.00|1.00|CAI
10010|21559280|155928|PATE CON HEO VANG AMI 110G*3|10.00|0|49000.00|49000.00|3.00|CAI
10010|8936045450710|155928|PATE CON HEO VANG AMI 110G*3|10.00|0|49000.00|49000.00|3.00|CAI
10010|21950438|195043|PATE GAN HEO CHV 200G|10.00|0|41000.00|41000.00|1.00|BAO
10010|8936045450598|195043|PATE GAN HEO CHV 200G|10.00|0|41000.00|41000.00|1.00|BAO
10010|22026026|202602|PATE C.P 200G|10.00|0|16000.00|16000.00|1.00|CAI
10010|8935058920302|202602|PATE C.P 200G|10.00|0|16000.00|16000.00|1.00|CAI
10010|22589163|258916|PATE DONG QUE MM 500GR|10.00|P|74000.00|65000.00|1.00|CAI
10010|8935132560219|258916|PATE DONG QUE MM 500GR|10.00|P|74000.00|65000.00|1.00|CAI
10010|22589217|258921|PATE DONG QUE MM 200GR|10.00|0|30000.00|30000.00|1.00|CAI
10010|8935132560202|258921|PATE DONG QUE MM 200GR|10.00|0|30000.00|30000.00|1.00|CAI
10010|22589682|258968|PATE GAN HEO MM 500G|10.00|0|76000.00|76000.00|1.00|CAI
10010|8935132564095|258968|PATE GAN HEO MM 500G|10.00|0|76000.00|76000.00|1.00|CAI
10010|20918743|91874|PATE GAN HEO 500GR|10.00|0|89000.00|89000.00|1.00|CAI
10010|8934858830057|91874|PATE GAN HEO 500GR|10.00|0|89000.00|89000.00|1.00|CAI
10010|8936045450604|91874|PATE GAN HEO 500GR|10.00|0|89000.00|89000.00|1.00|CAI
10010|23709850|370985|PATA GAN HEO MM 200G|10.00|0|28000.00|28000.00|1.00|CAI
10010|8935132521722|370985|PATA GAN HEO MM 200G|10.00|0|28000.00|28000.00|1.00|CAI
10010|23881389|388138|BRAWNPORK TETE PATE CASINO180G|10.00|0|101000.00|101000.00|1.00|CAI
10010|3222472272441|388138|BRAWNPORK TETE PATE CASINO180G|10.00|0|101000.00|101000.00|1.00|CAI
10010|23881419|388141|PORK LIVER MOUSSE TLJ 300G|10.00|0|101000.00|101000.00|1.00|CAI
10010|3700311801316|388141|PORK LIVER MOUSSE TLJ 300G|10.00|0|101000.00|101000.00|1.00|CAI
10010|23881426|388142|PORK COUNTRY PATE  TLJ300G|10.00|0|107000.00|107000.00|1.00|CAI
10010|3700311801330|388142|PORK COUNTRY PATE  TLJ300G|10.00|0|107000.00|107000.00|1.00|CAI
10010|23881433|388143|PORK COUNTRY PATE  CASINO180G|10.00|0|90000.00|90000.00|1.00|CAI
10010|3222472263159|388143|PORK COUNTRY PATE  CASINO180G|10.00|0|90000.00|90000.00|1.00|CAI
10010|23881396|388139|DUCK MOUSSE PATE CASINO180G|10.00|0|96000.00|96000.00|1.00|CAI
10010|3222472272434|388139|DUCK MOUSSE PATE CASINO180G|10.00|0|96000.00|96000.00|1.00|CAI
10010|23881402|388140|DUCK MOUSSE PATE CASINO 2X50G|10.00|0|68000.00|68000.00|1.00|CAI
10010|3222472272410|388140|DUCK MOUSSE PATE CASINO 2X50G|10.00|0|68000.00|68000.00|1.00|CAI
10010|21864841|186484|SC BETAGEN LEN MEN H.CAM 300ML|10.00|0|19500.00|19500.00|1.00|CHAI
10010|8850393991926|186484|SC BETAGEN LEN MEN H.CAM 300ML|10.00|0|19500.00|19500.00|1.00|CHAI
10010|22072542|207254|S.CHUA UONG BETAGEN CAM 700ML|10.00|0|40000.00|40000.00|1.00|CHAI
10010|8850393991995|207254|S.CHUA UONG BETAGEN CAM 700ML|10.00|0|40000.00|40000.00|1.00|CHAI
10010|21617447|161744|SC BETAGEN LEN MEN H.DAU85ML*4|10.00|0|23000.00|23000.00|4.00|CHAI
10010|8936026265012|161744|SC BETAGEN LEN MEN H.DAU85ML*4|10.00|0|23000.00|23000.00|4.00|CHAI
10010|21915284|191528|SUA CHUA UONG PROBI DAU 65ML*5|10.00|P|25500.00|25000.00|5.00|CHAI
10010|8934673434508|191528|SUA CHUA UONG PROBI DAU 65ML*5|10.00|P|25500.00|25000.00|5.00|CHAI
10010|22365002|236500|SCU DALAT MILK DAU 500ML|10.00|0|29900.00|29900.00|1.00|CHAI NHUA
10010|8938503131452|236500|SCU DALAT MILK DAU 500ML|10.00|0|29900.00|29900.00|1.00|CHAI NHUA
10010|23360990|336099|SCU BETAGEN LENMEN DAU 300ML|10.00|0|19500.00|19500.00|1.00|CHAI
10010|8850393801379|336099|SCU BETAGEN LENMEN DAU 300ML|10.00|0|19500.00|19500.00|1.00|CHAI
10010|23689138|368913|SCU BETAGEN LEN MEN H.DAU700ML|10.00|0|39000.00|39000.00|1.00|CHAI
10010|8850393801782|368913|SCU BETAGEN LEN MEN H.DAU700ML|10.00|0|39000.00|39000.00|1.00|CHAI
10010|18934673434505|368930|SCU PROBI DAU 65ML*50|10.00|P|240000.00|240000.00|50.00|CHAI
10010|23689305|368930|SCU PROBI DAU 65ML*50|10.00|P|240000.00|240000.00|50.00|CHAI
10010|23739109|373910|SCU SWISS PREMI DAU 150ML|10.00|0|30000.00|30000.00|1.00|CHAI
10010|7610900043385|373910|SCU SWISS PREMI DAU 150ML|10.00|0|30000.00|30000.00|1.00|CHAI
10010|21157950|115795|SUA CHUA UONG PROBI CHAI65ML*5|10.00|P|25500.00|25000.00|5.00|CHAI
10010|8934673400510|115795|SUA CHUA UONG PROBI CHAI65ML*5|10.00|P|25500.00|25000.00|5.00|CHAI
10010|18934673400517|115794|SUA CHUA UONG PROBI CHAI 65ML*50|10.00|P|240000.00|240000.00|50.00|CHAI
10010|21157943|115794|SUA CHUA UONG PROBI CHAI 65ML*50|10.00|P|240000.00|240000.00|50.00|CHAI
10010|21386275|138627|SUA YAOURT LOTHAMILK C.DUONG880ML|10.00|0|42000.00|42000.00|1.00|CHAI
10010|8935007147033|138627|SUA YAOURT LOTHAMILK C.DUONG880ML|10.00|0|42000.00|42000.00|1.00|CHAI
10010|8935007147118|138627|SUA YAOURT LOTHAMILK C.DUONG880ML|10.00|0|42000.00|42000.00|1.00|CHAI
10010|21386268|138626|SUA YAOURT LOTHAMILK C.DUONG490ML|10.00|0|25200.00|25200.00|1.00|CHAI
10010|8935007147040|138626|SUA YAOURT LOTHAMILK C.DUONG490ML|10.00|0|25200.00|25200.00|1.00|CHAI
10010|8935007147095|138626|SUA YAOURT LOTHAMILK C.DUONG490ML|10.00|0|25200.00|25200.00|1.00|CHAI
10010|8935007147156|138626|SUA YAOURT LOTHAMILK C.DUONG490ML|10.00|0|25200.00|25200.00|1.00|CHAI
10010|21617416|161741|SC BETAGEN LEN MEN 85ML*4|10.00|0|23000.00|23000.00|4.00|CHAI
10010|8936026265043|161741|SC BETAGEN LEN MEN 85ML*4|10.00|0|23000.00|23000.00|4.00|CHAI
10010|21864858|186485|SC BETAGEN LEN MEN  400ML|10.00|0|25000.00|25000.00|1.00|CHAI
10010|8850393919975|186485|SC BETAGEN LEN MEN  400ML|10.00|0|25000.00|25000.00|1.00|CHAI
10010|21935442|193544|SUA CHUA UONG TH VANI 100ML*4|10.00|0|30000.00|30000.00|4.00|CHAI
10010|8935217411009|193544|SUA CHUA UONG TH VANI 100ML*4|10.00|0|30000.00|30000.00|4.00|CHAI
10010|21956096|195609|SC BETAGEN LEN MEN 140ML*4|10.00|0|35000.00|35000.00|4.00|CHAI
10010|22072559|207255|S.CHUA UONG BETAGEN TU NHIEN700ML|10.00|0|40000.00|40000.00|1.00|CHAI
10010|8850393919968|207255|S.CHUA UONG BETAGEN TU NHIEN700ML|10.00|0|40000.00|40000.00|1.00|CHAI
10010|22078124|207812|SUA CHUA LEN MEN YAKULT 65MLX5|10.00|0|23700.00|23700.00|5.00|CHAI
10010|8938501434012|207812|SUA CHUA LEN MEN YAKULT 65MLX5|10.00|0|23700.00|23700.00|5.00|CHAI
10010|22257024|225702|SUACHUA UONG PROBI IT DUONG65ML*5|10.00|P|25500.00|25000.00|5.00|CHAI
10010|8934673303507|225702|SUACHUA UONG PROBI IT DUONG65ML*5|10.00|P|25500.00|25000.00|5.00|CHAI
10010|22280602|228060|S.CHUA UONG PROBI CO DUONG130ML*4|10.00|0|36000.00|36000.00|4.00|CHAI
10010|8934673304528|228060|S.CHUA UONG PROBI CO DUONG130ML*4|10.00|0|36000.00|36000.00|4.00|CHAI
10010|22365019|236501|SCU DALAT MILK CO DUONG 500ML|10.00|0|29900.00|29900.00|1.00|CHAI NHUA
10010|8938503131421|236501|SCU DALAT MILK CO DUONG 500ML|10.00|0|29900.00|29900.00|1.00|CHAI NHUA
10010|22439475|243947|S.CHUA UONG PROBI IT DUONG130ML*4|10.00|0|36000.00|36000.00|4.00|CHAI
10010|8934673303521|243947|S.CHUA UONG PROBI IT DUONG130ML*4|10.00|0|36000.00|36000.00|4.00|CHAI
10010|22499530|249953|S.CHUA UONG PROBI DUONG 700ML|10.00|0|42500.00|42500.00|1.00|CHAI
10010|8934673314589|249953|S.CHUA UONG PROBI DUONG 700ML|10.00|0|42500.00|42500.00|1.00|CHAI
10010|22499523|249952|S.CHUA UONG PROBI DUONG 400ML|10.00|0|26000.00|26000.00|1.00|CHAI
10010|8934673314572|249952|S.CHUA UONG PROBI DUONG 400ML|10.00|0|26000.00|26000.00|1.00|CHAI
10010|23046429|304642|SUA YAOURT LOTHAMILK C.DUONG180ML|10.00|0|13600.00|13600.00|1.00|CHAI
10010|8935007147071|304642|SUA YAOURT LOTHAMILK C.DUONG180ML|10.00|0|13600.00|13600.00|1.00|CHAI
10010|23358072|335807|SCU BETAGEN LENMEN  KBEO 300ML|10.00|0|19500.00|19500.00|1.00|CHAI
10010|8850393800440|335807|SCU BETAGEN LENMEN  KBEO 300ML|10.00|0|19500.00|19500.00|1.00|CHAI
10010|23409873|340987|SCU TIGER 70ML*4|10.00|0|25000.00|25000.00|4.00|CHAI
10010|4014500517032|340987|SCU TIGER 70ML*4|10.00|0|25000.00|25000.00|4.00|CHAI
10010|18934673314579|368671|SCU PROBI CO DUONG 400ML*12|10.00|0|292000.00|292000.00|12.00|HOP
10010|23686717|368671|SCU PROBI CO DUONG 400ML*12|10.00|0|292000.00|292000.00|12.00|HOP
10010|18934673314586|368674|SCU PROBI CO DUONG 700ML*6|10.00|0|241300.00|241300.00|6.00|HOP
10010|23686748|368674|SCU PROBI CO DUONG 700ML*6|10.00|0|241300.00|241300.00|6.00|HOP
10010|18934673303504|368941|SCU PROBI IT DUONG 65ML*50|10.00|P|240000.00|240000.00|50.00|CHAI
10010|23689411|368941|SCU PROBI IT DUONG 65ML*50|10.00|P|240000.00|240000.00|50.00|CHAI
10010|18934673304525|368942|SCU PROBI CO DUONG 130ML*24|10.00|0|210000.00|210000.00|24.00|CHAI
10010|23689428|368942|SCU PROBI CO DUONG 130ML*24|10.00|0|210000.00|210000.00|24.00|CHAI
10010|18934673303528|368951|SCU PROBI IT DUONG 130ML*24|10.00|0|210000.00|210000.00|24.00|CHAI
10010|23689510|368951|SCU PROBI IT DUONG 130ML*24|10.00|0|210000.00|210000.00|24.00|CHAI
10010|21614859|161485|SUA CHUA VNM K.DUONG 100G*4|10.00|0|22500.00|22500.00|4.00|HOP
10010|21639371|163937|S.C FARMERS UNION GREEK NATUAL1KG|10.00|0|219200.00|219200.00|1.00|HOP
10010|9300658228537|163937|S.C FARMERS UNION GREEK NATUAL1KG|10.00|0|219200.00|219200.00|1.00|HOP
10010|18934673605820|161509|SUA CHUA VNM K.DUONG 100G*48|10.00|0|276000.00|276000.00|48.00|HOP
10010|21615092|161509|SUA CHUA VNM K.DUONG 100G*48|10.00|0|276000.00|276000.00|48.00|HOP
10010|22182708|218270|S.C FARMERS UNIONGREEK NATUAL500G|10.00|0|116000.00|116000.00|1.00|HOP
10010|9300658114663|218270|S.C FARMERS UNIONGREEK NATUAL500G|10.00|0|116000.00|116000.00|1.00|HOP
10010|22265630|226563|SUA CHUA KHONG DUONG DLM 1KG|10.00|0|84500.00|84500.00|1.00|HOP
10010|8938503131261|226563|SUA CHUA KHONG DUONG DLM 1KG|10.00|0|84500.00|84500.00|1.00|HOP
10010|8938503131988|226563|SUA CHUA KHONG DUONG DLM 1KG|10.00|0|84500.00|84500.00|1.00|HOP
10010|22280848|228084|SUA CHUA KHONG DUONG DLM 500G|10.00|0|42800.00|42800.00|1.00|HOP
10010|8938503131254|228084|SUA CHUA KHONG DUONG DLM 500G|10.00|0|42800.00|42800.00|1.00|HOP
10010|8938503131971|228084|SUA CHUA KHONG DUONG DLM 500G|10.00|0|42800.00|42800.00|1.00|HOP
10010|22327963|232796|SUA CHUA AN TH KHONG DUONG 100G*4|10.00|P|25500.00|23000.00|4.00|HOP
10010|8935217413409|232796|SUA CHUA AN TH KHONG DUONG 100G*4|10.00|P|25500.00|23000.00|4.00|HOP
10010|8935217413607|232796|SUA CHUA AN TH KHONG DUONG 100G*4|10.00|P|25500.00|23000.00|4.00|HOP
10010|22398420|239842|SUA CHUA E&V VI TU NHIEN125G*4|10.00|0|83700.00|83700.00|4.00|HOP
10010|3451790801358|239842|SUA CHUA E&V VI TU NHIEN125G*4|10.00|0|83700.00|83700.00|4.00|HOP
10010|22543936|254393|S.CHUA GREEK STYLE B.VALLEY1KG|10.00|0|207000.00|207000.00|1.00|HOP
10010|9346238002098|254393|S.CHUA GREEK STYLE B.VALLEY1KG|10.00|0|207000.00|207000.00|1.00|HOP
10010|22594839|259483|SUA CHUA GREEK STYLE 140GX2|10.00|0|73600.00|73600.00|2.00|HOP
10010|9300658407505|259483|SUA CHUA GREEK STYLE 140GX2|10.00|0|73600.00|73600.00|2.00|HOP
10010|23572393|357239|SC SWISS PREMIUM PLAIN 1KG|10.00|0|241000.00|241000.00|1.00|HOP
10010|7613100022181|357239|SC SWISS PREMIUM PLAIN 1KG|10.00|0|241000.00|241000.00|1.00|HOP
10010|23572409|357240|SC SWISS GREEK NATURE 1KG|10.00|0|344000.00|344000.00|1.00|HOP
10010|7610900062904|357240|SC SWISS GREEK NATURE 1KG|10.00|0|344000.00|344000.00|1.00|HOP
10010|23738911|373891|SC FARMERS UNION 0 LACTOSE500G|10.00|0|148000.00|148000.00|1.00|HOP
10010|9300658409066|373891|SC FARMERS UNION 0 LACTOSE500G|10.00|0|148000.00|148000.00|1.00|HOP
10010|18934673280904|116401|SUA CHUA VNM CO DUONG 100G*48|10.00|0|276000.00|276000.00|48.00|HOP
10010|18934673606827|116401|SUA CHUA VNM CO DUONG 100G*48|10.00|0|276000.00|276000.00|48.00|HOP
10010|21164019|116401|SUA CHUA VNM CO DUONG 100G*48|10.00|0|276000.00|276000.00|48.00|HOP
10010|21164026|116402|SUA CHUA VNM CO DUONG 100G*4|10.00|0|22500.00|22500.00|4.00|HOP
10010|8934673280907|116402|SUA CHUA VNM CO DUONG 100G*4|10.00|0|22500.00|22500.00|4.00|HOP
10010|8938501208019|116402|SUA CHUA VNM CO DUONG 100G*4|10.00|0|22500.00|22500.00|4.00|HOP
10010|21253652|125365|SUA CHUA AN BAVI 100% CD100G*4|10.00|0|19200.00|19200.00|4.00|HOP
10010|8936025770685|125365|SUA CHUA AN BAVI 100% CD100G*4|10.00|0|19200.00|19200.00|4.00|HOP
10010|18936025770682|125366|SUA CHUA AN BAVI 100% CD 100G*48|10.00|0|230000.00|230000.00|48.00|HOP
10010|21253669|125366|SUA CHUA AN BAVI 100% CD 100G*48|10.00|0|230000.00|230000.00|48.00|HOP
10010|18934673604823|148858|S.CHUA VNM PROBI CO DUONG 100G*48|10.00|0|339000.00|339000.00|48.00|HOP
10010|21488580|148858|S.CHUA VNM PROBI CO DUONG 100G*48|10.00|0|339000.00|339000.00|48.00|HOP
10010|21488573|148857|S.CHUA VNM PROBI CO DUONG 100G*4|10.00|0|29000.00|29000.00|4.00|HOP
10010|21801846|180184|SUA CHUA SUSU DUONG 80G*4 (IQ)|10.00|P|27700.00|28000.00|4.00|HOP
10010|21875632|187563|SUA CHUA VNM IT DUONG 100GX4|10.00|0|22500.00|22500.00|4.00|HOP
10010|21881244|188124|S.CHUA LOVE'IN FARM C.DUONG100G*4|10.00|0|20000.00|20000.00|4.00|HOP
10010|8936025770982|188124|S.CHUA LOVE'IN FARM C.DUONG100G*4|10.00|0|20000.00|20000.00|4.00|HOP
10010|21885402|188540|S.CHUA 100% S.TUOI CO DUONG100G*4|10.00|0|25500.00|25500.00|4.00|HOP
10010|8934673614825|188540|S.CHUA 100% S.TUOI CO DUONG100G*4|10.00|0|25500.00|25500.00|4.00|HOP
10010|21935435|193543|SUA CHUA CO DUONG TH 100G*4|10.00|P|25500.00|23000.00|4.00|HOP
10010|21997860|199786|SUA CHUA STAR CO DUONG 100G*4|10.00|0|21500.00|21500.00|4.00|HOP
10010|08934841901467|202481|SUA CHUA CGHL CO DUONG 100GX48|10.00|0|230500.00|230500.00|48.00|HOP
10010|18934841901464|202481|SUA CHUA CGHL CO DUONG 100GX48|10.00|0|230500.00|230500.00|48.00|HOP
10010|22024817|202481|SUA CHUA CGHL CO DUONG 100GX48|10.00|0|230500.00|230500.00|48.00|HOP
10010|22024848|202484|SUA CHUA CGHL CO DUONG 100GX4|10.00|0|20200.00|20200.00|4.00|HOP
10010|18934673613825|203614|SUA CHUA VNM IT DUONG 100GX48|10.00|0|276000.00|276000.00|48.00|HOP
10010|22036148|203614|SUA CHUA VNM IT DUONG 100GX48|10.00|0|276000.00|276000.00|48.00|HOP
10010|18934673619827|206916|SUA CHUA STAR CO DUONG 100G*48|10.00|0|249000.00|249000.00|48.00|HOP
10010|22069160|206916|SUA CHUA STAR CO DUONG 100G*48|10.00|0|249000.00|249000.00|48.00|HOP
10010|18934673614822|203629|S.CHUA 100%S.TUOI CO DUONG100GX48|10.00|0|300000.00|300000.00|48.00|HOP
10010|18934673616826|203629|S.CHUA 100%S.TUOI CO DUONG100GX48|10.00|0|300000.00|300000.00|48.00|HOP
10010|22036292|203629|S.CHUA 100%S.TUOI CO DUONG100GX48|10.00|0|300000.00|300000.00|48.00|HOP
10010|22147219|214721|SUACHUA LIFMEN SONG CO DUONG75G*4|10.00|0|14400.00|14400.00|4.00|HOP
10010|8936025771316|214721|SUACHUA LIFMEN SONG CO DUONG75G*4|10.00|0|14400.00|14400.00|4.00|HOP
10010|22265760|226576|SUA CHUA CO DUONG DLM 500G|10.00|0|42800.00|42800.00|1.00|HOP
10010|8938503131377|226576|SUA CHUA CO DUONG DLM 500G|10.00|0|42800.00|42800.00|1.00|HOP
10010|23335639|333563|SUACHUA LOTHAMILK DUONG 100G*4|10.00|0|22000.00|22000.00|4.00|HOP
10010|23403727|340372|SC HELIO DUONG 85G*4|10.00|0|48000.00|48000.00|4.00|HOP
10010|4251193502406|340372|SC HELIO DUONG 85G*4|10.00|0|48000.00|48000.00|4.00|HOP
10010|18934673606810|368921|SC SUSU DUONG 80G*48|10.00|P|327000.00|327000.00|48.00|HOP
10010|23689213|368921|SC SUSU DUONG 80G*48|10.00|P|327000.00|327000.00|48.00|HOP
10010|18934673601822|120402|SUA CHUA VNM NHA DAM 100G*48|10.00|P|338000.00|335000.00|48.00|HOP
10010|21204029|120402|SUA CHUA VNM NHA DAM 100G*48|10.00|P|338000.00|335000.00|48.00|HOP
10010|21204036|120403|SUA CHUA VNM NHA DAM 100G*4|10.00|P|28500.00|29000.00|4.00|HOP
10010|21780899|178089|SC PROBEAUTY VIET QUAT 100G*4|10.00|0|35500.00|35500.00|4.00|HOP
10010|21801792|180179|SUA CHUA SUSU DAU CHUOI 80G*4 (IQ)|10.00|P|28500.00|28000.00|4.00|HOP
10010|21908804|190880|SUA CHUA SUSU TAO CHUOI 80G*4 (IQ)|10.00|P|28500.00|28000.00|4.00|HOP
10010|22065827|206582|SUA CHUA TH VIET QUAT 100G*4|10.00|0|30000.00|30000.00|4.00|HOP
10010|22065865|206586|SUA CHUA TH TRAI CAY 100G*4|10.00|0|30000.00|30000.00|4.00|HOP
10010|22065780|206578|SUA CHUA TH NHA DAM 100G*4|10.00|0|30000.00|30000.00|4.00|HOP
10010|22158413|215841|S.CHUA NHA DAM DALAT MILK 100G|10.00|0|10000.00|10000.00|1.00|HOP
10010|8938503131117|215841|S.CHUA NHA DAM DALAT MILK 100G|10.00|0|10000.00|10000.00|1.00|HOP
10010|22158369|215836|S.CHUA DAO DALAT MILK 100G|10.00|0|10000.00|10000.00|1.00|HOP
10010|8938503131100|215836|S.CHUA DAO DALAT MILK 100G|10.00|0|10000.00|10000.00|1.00|HOP
10010|22158406|215840|S.CHUA DAU DALAT MILK 100G|10.00|0|10000.00|10000.00|1.00|HOP
10010|8938503131094|215840|S.CHUA DAU DALAT MILK 100G|10.00|0|10000.00|10000.00|1.00|HOP
10010|22224552|222455|SUA CHUA LIF THACH DUA LUOI 75G*4|10.00|0|14200.00|14200.00|4.00|HOP
10010|8936025771347|222455|SUA CHUA LIF THACH DUA LUOI 75G*4|10.00|0|14200.00|14200.00|4.00|HOP
10010|22362049|236204|SUA CHUA VNM LUU DO 100G*4|10.00|0|29000.00|29000.00|4.00|HOP
10010|22398468|239846|S.CHUA ELLE&VIRE K.BEO DAU 125G*4|10.00|0|83700.00|83700.00|4.00|HOP
10010|3451790709951|239846|S.CHUA ELLE&VIRE K.BEO DAU 125G*4|10.00|0|83700.00|83700.00|4.00|HOP
10010|22398413|239841|S.CHUA ELLE&VIRE ANH DAO125G*4|10.00|0|83700.00|83700.00|4.00|HOP
